unused1,messageId,unused2,increaseId
0,232,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,179,0,1
0,3,0,1
0,82,0,1
0,8,0,0
0,232,0,0
0,249,0,0
0,19,0,0
0,312,0,0
0,8,0,0
0,8,0,0
0,3,0,1
0,100,0,1
0,132,0,0
0,95,0,1
0,3,0,1
0,312,0,0
0,8,0,0
0,249,0,0
0,172,0,0
0,3,0,1
0,100,0,1
0,3,0,1
0,19,0,0
0,75,0,0
0,19,0,0
0,91,0,1
0,317,0,1
0,3,0,1
0,19,0,0
0,75,0,0
0,276,0,1
0,3,0,1
0,357,0,1
0,3,0,1
0,3,0,1
0,118,0,0
0,367,0,1
0,75,0,0
0,391,0,1
0,19,0,0
0,22,0,1
0,3,0,1
0,3,0,1
0,19,0,0
